9,"1,4,5,6,7,9,10,11,12",83.9294
4,"2,4,5,6",79.1308
3,"7,8,12",82.8882
7,"1,2,4,6,8,9,12",82.3902
5,"1,3,7,8,9",82.1639
8,"1,2,4,6,7,9,10,12",83.1598
9,"1,4,5,6,8,9,10,11,12",81.5301
6,"1,2,6,7,9,10",81.3943
4,"2,4,5,7",80.7605
3,"7,9,10",80.8963
7,"1,2,4,6,8,10,11",81.0321
5,"1,3,7,8,10",80.4889
8,"1,2,4,6,7,9,11,12",83.0693
9,"1,4,5,7,8,9,10,11,12",82.8429
7,"1,2,4,6,8,10,12",83.1145
3,"7,9,11",80.9869
4,"2,4,5,8",80.6247
6,"1,2,6,7,9,11",81.5301
5,"1,3,7,8,11",80.0362
8,"1,2,4,6,7,10,11,12",83.3409
7,"1,2,4,6,8,11,12",82.2544
9,"1,4,6,7,8,9,10,11,12",82.9335
3,"7,9,12",82.8429
4,"2,4,5,9",81.0774
6,"1,2,6,7,9,12",82.3902
8,"1,2,4,6,8,9,10,11",80.5794
7,"1,2,4,6,9,10,11",81.5754
5,"1,3,7,8,12",82.9787
3,"7,10,11",80.2173
4,"2,4,5,10",80.67
9,"1,5,6,7,8,9,10,11,12",83.7936
3,"7,10,12",82.6166
4,"2,4,5,11",80.5342
5,"1,3,7,9,10",81.9828
8,"1,2,4,6,8,9,10,12",82.7524
6,"1,2,6,7,10,11",81.5301
7,"1,2,4,6,9,10,12",83.3409
4,"2,4,5,12",81.7112
3,"7,11,12",82.0281
5,"1,3,7,9,11",81.8017
6,"1,2,6,7,10,12",82.9787
4,"2,4,6,7",80.8963
8,"1,2,4,6,8,9,11,12",81.8017
3,"8,9,10",80.8963
7,"1,2,4,6,9,11,12",81.4848
9,"2,3,4,5,6,7,8,9,10",83.0693
5,"1,3,7,9,12",82.5713
6,"1,2,6,7,11,12",83.3409
4,"2,4,6,8",80.2626
3,"8,9,11",81.1679
9,"2,3,4,5,6,7,8,9,11",82.0281
8,"1,2,4,6,8,10,11,12",82.526
7,"1,2,4,6,10,11,12",82.4355
5,"1,3,7,10,11",79.7193
6,"1,2,6,8,9,10",80.3078
4,"2,4,6,9",81.2132
9,"2,3,4,5,6,7,8,9,12",82.9787
3,"8,9,12",82.1639
7,"1,2,4,7,8,9,10",82.0281
8,"1,2,4,6,9,10,11,12",82.345
5,"1,3,7,10,12",82.6618
6,"1,2,6,8,9,11",81.0774
3,"8,10,11",79.9457
4,"2,4,6,10",80.8511
9,"2,3,4,5,6,7,8,10,11",82.0281
7,"1,2,4,7,8,9,11",81.1679
8,"1,2,4,7,8,9,10,11",81.1227
3,"8,10,12",82.2544
6,"1,2,6,8,9,12",82.8882
4,"2,4,6,11",80.9869
5,"1,3,7,11,12",82.345
9,"2,3,4,5,6,7,8,10,12",82.2544
8,"1,2,4,7,8,9,10,12",82.1639
5,"1,3,8,9,10",81.7112
3,"8,11,12",83.024
7,"1,2,4,7,8,9,12",83.4314
4,"2,4,6,12",82.526
6,"1,2,6,8,10,11",81.1227
8,"1,2,4,7,8,9,11,12",82.6166
5,"1,3,8,9,11",81.4848
9,"2,3,4,5,6,7,8,11,12",83.2956
4,"2,4,7,8",80.1268
3,"9,10,11",81.6206
6,"1,2,6,8,10,12",82.6618
5,"1,3,8,9,12",82.6618
7,"1,2,4,7,8,10,11",80.0362
3,"9,10,12",82.3902
4,"2,4,7,9",80.5342
8,"1,2,4,7,8,10,11,12",82.3902
5,"1,3,8,10,11",80.0815
9,"2,3,4,5,6,7,9,10,11",81.3038
6,"1,2,6,8,11,12",82.6618
8,"1,2,4,7,9,10,11,12",83.6125
5,"1,3,8,10,12",82.345
4,"2,4,7,10",80.3984
7,"1,2,4,7,8,10,12",82.4808
9,"2,3,4,5,6,7,9,10,12",82.8429
3,"9,11,12",82.9787
4,"2,4,7,11",80.2626
6,"1,2,6,9,10,11",81.3038
8,"1,2,4,8,9,10,11,12",82.2997
5,"1,3,8,11,12",82.4355
3,"10,11,12",82.2091
9,"2,3,4,5,6,7,9,11,12",83.3409
7,"1,2,4,7,8,11,12",82.6166
4,"2,4,7,12",82.8882
5,"1,3,9,10,11",81.8923
4,"2,4,8,9",79.1308
5,"1,3,9,10,12",82.2544
8,"1,2,5,6,7,8,9,10",80.8511
6,"1,2,6,9,10,12",81.8923
9,"2,3,4,5,6,7,10,11,12",82.8882
7,"1,2,4,7,9,10,11",80.6247
4,"2,4,8,10",79.9004
5,"1,3,9,11,12",81.6206
6,"1,2,6,9,11,12",82.3902
8,"1,2,5,6,7,8,9,11",81.8017
9,"2,3,4,5,6,8,9,10,11",81.7565
6,"1,2,6,10,11,12",82.2544
7,"1,2,4,7,9,10,12",82.7976
4,"2,4,8,11",80.172
5,"1,3,10,11,12",81.5754
8,"1,2,5,6,7,8,9,12",81.3943
6,"1,2,7,8,9,10",81.6659
9,"2,3,4,5,6,8,9,10,12",82.4808
4,"2,4,8,12",82.526
5,"1,4,5,6,7",80.172
7,"1,2,4,7,9,11,12",82.5713
8,"1,2,5,6,7,8,10,11",81.6659
6,"1,2,7,8,9,11",82.4808
4,"2,4,9,10",80.172
5,"1,4,5,6,8",80.8058
9,"2,3,4,5,6,8,9,11,12",82.2091
6,"1,2,7,8,9,12",82.7976
7,"1,2,4,7,10,11,12",83.1598
5,"1,4,5,6,9",81.0774
4,"2,4,9,11",81.2132
8,"1,2,5,6,7,8,10,12",83.0693
6,"1,2,7,8,10,11",80.0815
7,"1,2,4,8,9,10,11",81.0321
9,"2,3,4,5,6,8,10,11,12",82.5713
5,"1,4,5,6,10",80.5794
4,"2,4,9,12",82.2997
8,"1,2,5,6,7,8,11,12",82.9787
6,"1,2,7,8,10,12",83.4767
7,"1,2,4,8,9,10,12",82.2091
5,"1,4,5,6,11",79.3572
6,"1,2,7,8,11,12",83.6125
9,"2,3,4,5,6,9,10,11,12",81.847
4,"2,4,10,11",79.5383
8,"1,2,5,6,7,9,10,11",82.345
5,"1,4,5,6,12",81.8017
6,"1,2,7,9,10,11",81.5301
7,"1,2,4,8,9,11,12",81.8923
4,"2,4,10,12",82.5713
5,"1,4,5,7,8",80.2173
8,"1,2,5,6,7,9,10,12",83.3861
9,"2,3,4,5,7,8,9,10,11",81.2132
6,"1,2,7,9,10,12",82.6166
4,"2,4,11,12",81.9828
8,"1,2,5,6,7,9,11,12",83.703
7,"1,2,4,8,10,11,12",82.2997
4,"2,5,6,7",80.2173
8,"1,2,5,6,7,10,11,12",83.4314
9,"2,3,4,5,7,8,9,10,12",82.3902
6,"1,2,7,9,11,12",83.522
5,"1,4,5,7,9",81.8923
7,"1,2,4,9,10,11,12",82.3902
5,"1,4,5,7,10",80.3984
4,"2,5,6,8",80.7605
8,"1,2,5,6,8,9,10,11",82.4355
7,"1,2,5,6,7,8,9",82.1186
9,"2,3,4,5,7,8,9,11,12",82.4355
6,"1,2,7,10,11,12",83.4314
4,"2,5,6,9",81.6659
5,"1,4,5,7,11",80.67
9,"2,3,4,5,7,8,10,11,12",82.3902
6,"1,2,8,9,10,11",80.8963
8,"1,2,5,6,8,9,10,12",81.6206
7,"1,2,5,6,7,8,10",80.7605
4,"2,5,6,10",79.493
5,"1,4,5,7,12",82.4355
9,"2,3,4,5,7,9,10,11,12",82.2091
6,"1,2,8,9,10,12",82.526
8,"1,2,5,6,8,9,11,12",81.6659
4,"2,5,6,11",80.2173
7,"1,2,5,6,7,8,11",80.67
5,"1,4,5,8,9",81.4396
9,"2,3,4,5,8,9,10,11,12",81.7112
6,"1,2,8,9,11,12",82.5713
8,"1,2,5,6,8,10,11,12",81.9828
5,"1,4,5,8,10",80.3984
7,"1,2,5,6,7,8,12",81.8923
4,"2,5,6,12",82.0281
8,"1,2,5,6,9,10,11,12",81.847
5,"1,4,5,8,11",79.5835
9,"2,3,4,6,7,8,9,10,11",82.2091
6,"1,2,8,10,11,12",82.2544
4,"2,5,7,8",80.6247
7,"1,2,5,6,7,9,10",81.9828
5,"1,4,5,8,12",81.7565
8,"1,2,5,7,8,9,10,11",82.0733
6,"1,2,9,10,11,12",82.2091
9,"2,3,4,6,7,8,9,10,12",83.2956
5,"1,4,5,9,10",82.1639
7,"1,2,5,6,7,9,11",82.1186
4,"2,5,7,9",82.1639
8,"1,2,5,7,8,9,10,12",82.2091
6,"1,3,4,5,6,7",80.2173
5,"1,4,5,9,11",81.847
9,"2,3,4,6,7,8,9,11,12",82.9335
7,"1,2,5,6,7,9,12",81.6206
4,"2,5,7,10",80.2626
8,"1,2,5,7,8,9,11,12",82.4808
5,"1,4,5,9,12",81.6659
6,"1,3,4,5,6,8",80.8963
8,"1,2,5,7,8,10,11,12",83.024
5,"1,4,5,10,11",79.4477
7,"1,2,5,6,7,10,11",81.9828
9,"2,3,4,6,7,8,10,11,12",83.2051
4,"2,5,7,11",80.5794
6,"1,3,4,5,6,9",80.9416
8,"1,2,5,7,9,10,11,12",83.2956
7,"1,2,5,6,7,10,12",83.0693
5,"1,4,5,10,12",81.7565
9,"2,3,4,6,7,9,10,11,12",82.7071
4,"2,5,7,12",81.847
5,"1,4,5,11,12",82.2544
6,"1,3,4,5,6,10",80.7605
7,"1,2,5,6,7,11,12",83.3861
8,"1,2,5,8,9,10,11,12",81.2585
5,"1,4,6,7,8",80.2626
4,"2,5,8,9",80.8963
7,"1,2,5,6,8,9,10",81.1679
6,"1,3,4,5,6,11",79.9004
9,"2,3,4,6,8,9,10,11,12",82.526
8,"1,2,6,7,8,9,10,11",82.1186
5,"1,4,6,7,9",81.8017
4,"2,5,8,10",79.8551
7,"1,2,5,6,8,9,11",82.1639
5,"1,4,6,7,10",81.1227
6,"1,3,4,5,6,12",82.1186
9,"2,3,4,7,8,9,10,11,12",82.5713
8,"1,2,6,7,8,9,10,12",82.1186
7,"1,2,5,6,8,9,12",82.1639
4,"2,5,8,11",79.3572
5,"1,4,6,7,11",80.0815
6,"1,3,4,5,7,8",80.7605
4,"2,5,8,12",81.8923
8,"1,2,6,7,8,9,11,12",83.6578
5,"1,4,6,7,12",83.0693
4,"2,5,9,10",81.5754
7,"1,2,5,6,8,10,11",81.9375
9,"2,3,5,6,7,8,9,10,11",82.6166
8,"1,2,6,7,8,10,11,12",84.1105
6,"1,3,4,5,7,9",82.1186
7,"1,2,5,6,8,10,12",81.9828
9,"2,3,5,6,7,8,9,10,12",82.6166
4,"2,5,9,11",80.9869
5,"1,4,6,8,9",80.8058
8,"1,2,6,7,9,10,11,12",83.6125
7,"1,2,5,6,8,11,12",81.9375
6,"1,3,4,5,7,10",81.0774
9,"2,3,5,6,7,8,9,11,12",83.522
4,"2,5,9,12",81.0774
7,"1,2,5,6,9,10,11",82.6166
5,"1,4,6,8,10",80.1268
8,"1,2,6,8,9,10,11,12",82.5713
9,"2,3,5,6,7,8,10,11,12",83.2503
6,"1,3,4,5,7,11",80.3984
7,"1,2,5,6,9,10,12",81.3038
4,"2,5,10,11",80.2626
8,"1,2,7,8,9,10,11,12",83.6578
5,"1,4,6,8,11",79.9457
9,"2,3,5,6,7,9,10,11,12",82.7976
6,"1,3,4,5,7,12",82.7524
7,"1,2,5,6,9,11,12",82.0733
4,"2,5,10,12",81.5301
8,"1,3,4,5,6,7,8,9",82.1639
5,"1,4,6,8,12",82.1639
9,"2,3,5,6,8,9,10,11,12",82.526
6,"1,3,4,5,8,9",80.5794
7,"1,2,5,6,10,11,12",82.0733
5,"1,4,6,9,10",80.8963
9,"2,3,5,7,8,9,10,11,12",82.7071
8,"1,3,4,5,6,7,8,10",80.8511
4,"2,5,11,12",81.8923
6,"1,3,4,5,8,10",79.9004
7,"1,2,5,7,8,9,10",81.8923
5,"1,4,6,9,11",82.4808
8,"1,3,4,5,6,7,8,11",81.0321
4,"2,6,7,8",80.0362
7,"1,2,5,7,8,9,11",82.5713
6,"1,3,4,5,8,11",80.7605
9,"2,3,6,7,8,9,10,11,12",82.9787
5,"1,4,6,9,12",81.9375
8,"1,3,4,5,6,7,8,12",82.8882
7,"1,2,5,7,8,9,12",82.1639
6,"1,3,4,5,8,12",82.2544
4,"2,6,7,9",80.9869
5,"1,4,6,10,11",80.3984
8,"1,3,4,5,6,7,9,10",81.7565
7,"1,2,5,7,8,10,11",80.3984
9,"2,4,5,6,7,8,9,10,11",82.7524
5,"1,4,6,10,12",82.9787
6,"1,3,4,5,9,10",82.9335
4,"2,6,7,10",80.8963
8,"1,3,4,5,6,7,9,11",81.0774
5,"1,4,6,11,12",82.9787
7,"1,2,5,7,8,10,12",82.345
9,"2,4,5,6,7,8,9,10,12",83.1145
4,"2,6,7,11",80.3078
6,"1,3,4,5,9,11",81.4396
4,"2,6,7,12",83.1145
8,"1,3,4,5,6,7,9,12",82.9335
5,"1,4,7,8,9",81.0321
7,"1,2,5,7,8,11,12",82.9335
9,"2,4,5,6,7,8,9,11,12",82.6166
6,"1,3,4,5,9,12",81.7565
8,"1,3,4,5,6,7,10,11",80.9869
4,"2,6,8,9",80.4889
5,"1,4,7,8,10",80.2626
6,"1,3,4,5,10,11",80.2173
7,"1,2,5,7,9,10,11",82.1186
9,"2,4,5,6,7,8,10,11,12",82.7524
8,"1,3,4,5,6,7,10,12",82.9787
7,"1,2,5,7,9,10,12",82.7071
6,"1,3,4,5,10,12",81.8923
4,"2,6,8,10",80.67
5,"1,4,7,8,11",80.8963
8,"1,3,4,5,6,7,11,12",83.8841
7,"1,2,5,7,9,11,12",83.6125
9,"2,4,5,6,7,9,10,11,12",82.7976
8,"1,3,4,5,6,8,9,10",81.349
4,"2,6,8,11",81.8017
6,"1,3,4,5,11,12",81.8017
5,"1,4,7,8,12",82.4355
9,"2,4,5,6,8,9,10,11,12",81.4396
7,"1,2,5,7,10,11,12",82.8429
6,"1,3,4,6,7,8",81.1679
4,"2,6,8,12",81.9828
8,"1,3,4,5,6,8,9,11",81.2132
5,"1,4,7,9,10",80.67
9,"2,4,5,7,8,9,10,11,12",82.2997
7,"1,2,5,8,9,10,11",82.5713
6,"1,3,4,6,7,9",82.2544
4,"2,6,9,10",81.4848
8,"1,3,4,5,6,8,9,12",82.6618
5,"1,4,7,9,11",80.9416
7,"1,2,5,8,9,10,12",81.6206
9,"2,4,6,7,8,9,10,11,12",82.345
6,"1,3,4,6,7,10",80.3078
5,"1,4,7,9,12",83.0693
4,"2,6,9,11",80.3984
8,"1,3,4,5,6,8,10,11",80.2626
7,"1,2,5,8,9,11,12",81.7112
6,"1,3,4,6,7,11",80.4889
7,"1,2,5,8,10,11,12",81.8923
5,"1,4,7,10,11",80.0815
4,"2,6,9,12",82.4808
9,"2,5,6,7,8,9,10,11,12",82.8882
8,"1,3,4,5,6,8,10,12",83.5672
6,"1,3,4,6,7,12",83.3409
7,"1,2,5,9,10,11,12",82.1186
4,"2,6,10,11",80.8963
5,"1,4,7,10,12",82.8429
7,"1,2,6,7,8,9,10",81.4396
8,"1,3,4,5,6,8,11,12",82.5713
9,"3,4,5,6,7,8,9,10,11",82.526
6,"1,3,4,6,8,9",82.6618
4,"2,6,10,12",82.7976
5,"1,4,7,11,12",82.5713
7,"1,2,6,7,8,9,11",81.0774
6,"1,3,4,6,8,10",80.0815
8,"1,3,4,5,6,9,10,11",80.9869
9,"3,4,5,6,7,8,9,10,12",82.7976
5,"1,4,8,9,10",80.172
4,"2,6,11,12",82.9787
6,"1,3,4,6,8,11",80.9416
7,"1,2,6,7,8,9,12",82.345
9,"3,4,5,6,7,8,9,11,12",84.201
8,"1,3,4,5,6,9,10,12",82.6618
4,"2,7,8,9",80.3984
5,"1,4,8,9,11",80.8511
6,"1,3,4,6,8,12",82.8882
7,"1,2,6,7,8,10,11",81.2132
8,"1,3,4,5,6,9,11,12",82.2544
9,"3,4,5,6,7,8,10,11,12",83.024
4,"2,7,8,10",80.0815
5,"1,4,8,9,12",81.8017
6,"1,3,4,6,9,10",81.7112
8,"1,3,4,5,6,10,11,12",82.6618
7,"1,2,6,7,8,10,12",83.2956
9,"3,4,5,6,7,9,10,11,12",82.9787
5,"1,4,8,10,11",80.67
6,"1,3,4,6,9,11",81.6659
4,"2,7,8,11",79.9457
8,"1,3,4,5,7,8,9,10",82.6618
7,"1,2,6,7,8,11,12",83.2503
6,"1,3,4,6,9,12",81.1679
4,"2,7,8,12",82.1186
8,"1,3,4,5,7,8,9,11",81.847
5,"1,4,8,10,12",82.4808
9,"3,4,5,6,8,9,10,11,12",82.5713
4,"2,7,9,10",80.9416
8,"1,3,4,5,7,8,9,12",82.4355
5,"1,4,8,11,12",81.9828
6,"1,3,4,6,10,11",81.1227
7,"1,2,6,7,9,10,11",81.9375
4,"2,7,9,11",80.8511
9,"3,4,5,7,8,9,10,11,12",82.5713
7,"1,2,6,7,9,10,12",82.2544
8,"1,3,4,5,7,8,10,11",80.8058
4,"2,7,9,12",82.5713
6,"1,3,4,6,10,12",82.9335
5,"1,4,9,10,11",81.847
4,"2,7,10,11",79.9909
8,"1,3,4,5,7,8,10,12",82.9335
7,"1,2,6,7,9,11,12",83.6578
6,"1,3,4,6,11,12",83.0693
9,"3,4,6,7,8,9,10,11,12",82.7976
5,"1,4,9,10,12",82.526
4,"2,7,10,12",82.9335
6,"1,3,4,7,8,9",82.5713
8,"1,3,4,5,7,8,11,12",82.9787
5,"1,4,9,11,12",82.8429
7,"1,2,6,7,10,11,12",83.6578
9,"3,5,6,7,8,9,10,11,12",83.024
4,"2,7,11,12",82.9787
6,"1,3,4,7,8,10",80.6247
5,"1,4,10,11,12",82.2544
8,"1,3,4,5,7,9,10,11",81.349
4,"2,8,9,10",80.0362
6,"1,3,4,7,8,11",80.3078
7,"1,2,6,8,9,10,11",81.4848
8,"1,3,4,5,7,9,10,12",82.7071
5,"1,5,6,7,8",81.1679
4,"2,8,9,11",81.3038
9,"4,5,6,7,8,9,10,11,12",83.2051
6,"1,3,4,7,8,12",82.2544
8,"1,3,4,5,7,9,11,12",83.1145
7,"1,2,6,8,9,10,12",82.1639
5,"1,5,6,7,9",81.5754
4,"2,8,9,12",82.7071
6,"1,3,4,7,9,10",81.8923
4,"2,8,10,11",79.6288
7,"1,2,6,8,9,11,12",82.4355
6,"1,3,4,7,9,11",81.0774
8,"1,3,4,5,7,10,11,12",82.6618
5,"1,5,6,7,10",80.9416
4,"2,8,10,12",82.7976
6,"1,3,4,7,9,12",82.3902
7,"1,2,6,8,10,11,12",82.2544
5,"1,5,6,7,11",81.5301
8,"1,3,4,5,8,9,10,11",81.8923
4,"2,8,11,12",82.2091
7,"1,2,6,9,10,11,12",82.7524
5,"1,5,6,7,12",82.8429
8,"1,3,4,5,8,9,10,12",82.526
6,"1,3,4,7,10,11",81.0321
4,"2,9,10,11",81.6659
5,"1,5,6,8,9",81.2585
8,"1,3,4,5,8,9,11,12",82.6166
7,"1,2,7,8,9,10,11",82.4808
6,"1,3,4,7,10,12",82.8882
4,"2,9,10,12",82.526
5,"1,5,6,8,10",79.6288
6,"1,3,4,7,11,12",82.8429
4,"2,9,11,12",83.1145
8,"1,3,4,5,8,10,11,12",82.526
7,"1,2,7,8,9,10,12",82.0733
5,"1,5,6,8,11",80.5342
4,"2,10,11,12",82.2997
6,"1,3,4,8,9,10",81.8923
5,"1,5,6,8,12",82.2091
7,"1,2,7,8,9,11,12",83.6125
4,"3,4,5,6",79.9909
8,"1,3,4,5,9,10,11,12",82.1186
6,"1,3,4,8,9,11",81.1227
5,"1,5,6,9,10",81.5301
4,"3,4,5,7",81.4396
7,"1,2,7,8,10,11,12",83.4767
6,"1,3,4,8,9,12",82.3902
4,"3,4,5,8",80.6247
5,"1,5,6,9,11",81.2132
8,"1,3,4,6,7,8,9,10",82.3902
4,"3,4,5,9",81.8017
5,"1,5,6,9,12",81.847
7,"1,2,7,9,10,11,12",83.9294
6,"1,3,4,8,10,11",80.2626
8,"1,3,4,6,7,8,9,11",82.4355
4,"3,4,5,10",80.6247
5,"1,5,6,10,11",80.0362
8,"1,3,4,6,7,8,9,12",83.1598
4,"3,4,5,11",79.9457
6,"1,3,4,8,10,12",82.4808
7,"1,2,8,9,10,11,12",81.8923
5,"1,5,6,10,12",82.0733
8,"1,3,4,6,7,8,10,11",81.4396
4,"3,4,5,12",81.7112
6,"1,3,4,8,11,12",82.2997
7,"1,3,4,5,6,7,8",81.3038
5,"1,5,6,11,12",81.9828
4,"3,4,6,7",81.2132
8,"1,3,4,6,7,8,10,12",83.2051
6,"1,3,4,9,10,11",81.7112
7,"1,3,4,5,6,7,9",81.8923
5,"1,5,7,8,9",81.4848
4,"3,4,6,8",81.3038
8,"1,3,4,6,7,8,11,12",83.024
6,"1,3,4,9,10,12",82.0281
7,"1,3,4,5,6,7,10",81.2585
4,"3,4,6,9",80.7153
8,"1,3,4,6,7,9,10,11",81.5754
5,"1,5,7,8,10",80.8511
6,"1,3,4,9,11,12",81.3943
7,"1,3,4,5,6,7,11",80.172
4,"3,4,6,10",80.7153
8,"1,3,4,6,7,9,10,12",83.3861
5,"1,5,7,8,11",80.3531
6,"1,3,4,10,11,12",82.1639
7,"1,3,4,5,6,7,12",83.024
4,"3,4,6,11",80.4889
8,"1,3,4,6,7,9,11,12",83.1598
5,"1,5,7,8,12",82.8429
6,"1,3,5,6,7,8",81.4396
7,"1,3,4,5,6,8,9",80.8511
4,"3,4,6,12",81.8017
8,"1,3,4,6,7,10,11,12",83.6125
5,"1,5,7,9,10",82.2997
6,"1,3,5,6,7,9",82.4355
7,"1,3,4,5,6,8,10",80.6247
4,"3,4,7,8",80.5342
4,"3,4,7,9",81.8017
6,"1,3,5,6,7,10",80.4436
7,"1,3,4,5,6,8,11",81.7112
5,"1,5,7,9,11",82.0733
8,"1,3,4,6,8,9,10,11",82.1639
7,"1,3,4,5,6,8,12",82.7524
6,"1,3,5,6,7,11",80.7153
4,"3,4,7,10",80.5342
8,"1,3,4,6,8,9,10,12",83.0693
5,"1,5,7,9,12",83.1598
8,"1,3,4,6,8,9,11,12",82.8429
7,"1,3,4,5,6,9,10",81.0321
6,"1,3,5,6,7,12",82.7071
5,"1,5,7,10,11",81.2132
4,"3,4,7,11",80.172
8,"1,3,4,6,8,10,11,12",82.7524
6,"1,3,5,6,8,9",81.3038
7,"1,3,4,5,6,9,11",80.8963
4,"3,4,7,12",82.2091
5,"1,5,7,10,12",82.6166
8,"1,3,4,6,9,10,11,12",81.8923
6,"1,3,5,6,8,10",80.8963
7,"1,3,4,5,6,9,12",82.0733
8,"1,3,4,7,8,9,10,11",81.4848
6,"1,3,5,6,8,11",81.2132
4,"3,4,8,9",81.3943
7,"1,3,4,5,6,10,11",81.1227
5,"1,5,7,11,12",83.2051
8,"1,3,4,7,8,9,10,12",82.8882
6,"1,3,5,6,8,12",82.6166
4,"3,4,8,10",79.9909
5,"1,5,8,9,10",80.9416
7,"1,3,4,5,6,10,12",82.8882
6,"1,3,5,6,9,10",81.5754
8,"1,3,4,7,8,9,11,12",82.5713
4,"3,4,8,11",79.8551
6,"1,3,5,6,9,11",80.3984
5,"1,5,8,9,11",81.7565
7,"1,3,4,5,6,11,12",82.0733
4,"3,4,8,12",82.0281
8,"1,3,4,7,8,10,11,12",83.4314
6,"1,3,5,6,9,12",81.8017
5,"1,5,8,9,12",82.345
7,"1,3,4,5,7,8,9",82.1639
4,"3,4,9,10",80.9869
8,"1,3,4,7,9,10,11,12",82.8429
6,"1,3,5,6,10,11",79.2666
7,"1,3,4,5,7,8,10",81.1679
4,"3,4,9,11",80.9869
5,"1,5,8,10,11",80.3984
6,"1,3,5,6,10,12",82.0281
4,"3,4,9,12",81.1679
7,"1,3,4,5,7,8,11",81.8923
8,"1,3,4,8,9,10,11,12",82.3902
5,"1,5,8,10,12",81.7112
4,"3,4,10,11",79.8551
6,"1,3,5,6,11,12",81.9375
8,"1,3,5,6,7,8,9,10",81.9828
7,"1,3,4,5,7,8,12",82.6166
4,"3,4,10,12",81.6659
5,"1,5,8,11,12",82.6618
6,"1,3,5,7,8,9",82.7524
5,"1,5,9,10,11",81.7112
4,"3,4,11,12",81.2585
8,"1,3,5,6,7,8,9,11",82.3902
7,"1,3,4,5,7,9,10",82.6166
5,"1,5,9,10,12",81.5754
4,"3,5,6,7",80.67
6,"1,3,5,7,8,10",80.5342
8,"1,3,5,6,7,8,9,12",82.4355
5,"1,5,9,11,12",81.9828
4,"3,5,6,8",80.3984
7,"1,3,4,5,7,9,11",82.7524
6,"1,3,5,7,8,11",80.7153
4,"3,5,6,9",80.8511
5,"1,5,10,11,12",81.4848
8,"1,3,5,6,7,8,10,11",81.3943
6,"1,3,5,7,8,12",83.0693
7,"1,3,4,5,7,9,12",82.7976
4,"3,5,6,10",79.9909
5,"1,6,7,8,9",81.0774
8,"1,3,5,6,7,8,10,12",83.024
6,"1,3,5,7,9,10",83.3409
5,"1,6,7,8,10",80.7605
4,"3,5,6,11",81.0774
7,"1,3,4,5,7,10,11",80.4436
6,"1,3,5,7,9,11",82.6618
8,"1,3,5,6,7,8,11,12",83.4767
4,"3,5,6,12",81.5301
5,"1,6,7,8,11",80.67
7,"1,3,4,5,7,10,12",82.4355
6,"1,3,5,7,9,12",83.024
4,"3,5,7,8",80.6247
5,"1,6,7,8,12",83.0693
8,"1,3,5,6,7,9,10,11",82.5713
7,"1,3,4,5,7,11,12",83.4767
6,"1,3,5,7,10,11",79.0403
4,"3,5,7,9",82.9335
5,"1,6,7,9,10",80.3984
8,"1,3,5,6,7,9,10,12",82.8882
4,"3,5,7,10",80.4436
6,"1,3,5,7,10,12",83.2051
7,"1,3,4,5,8,9,10",81.8017
5,"1,6,7,9,11",81.349
6,"1,3,5,7,11,12",83.0693
7,"1,3,4,5,8,9,11",81.5754
4,"3,5,7,11",80.172
8,"1,3,5,6,7,9,11,12",83.0693
5,"1,6,7,9,12",83.522
6,"1,3,5,8,9,10",82.1639
7,"1,3,4,5,8,9,12",82.345
8,"1,3,5,6,7,10,11,12",83.024
5,"1,6,7,10,11",81.2132
4,"3,5,7,12",82.8882
6,"1,3,5,8,9,11",82.3902
7,"1,3,4,5,8,10,11",81.2132
8,"1,3,5,6,8,9,10,11",82.1639
5,"1,6,7,10,12",82.345
4,"3,5,8,9",81.2585
7,"1,3,4,5,8,10,12",82.5713
6,"1,3,5,8,9,12",82.7071
8,"1,3,5,6,8,9,10,12",82.345
5,"1,6,7,11,12",82.1639
4,"3,5,8,10",80.8058
6,"1,3,5,8,10,11",79.9909
7,"1,3,4,5,8,11,12",82.4355
8,"1,3,5,6,8,9,11,12",82.0281
5,"1,6,8,9,10",79.8551
4,"3,5,8,11",80.5794
6,"1,3,5,8,10,12",82.6618
5,"1,6,8,9,11",81.2132
4,"3,5,8,12",82.2091
7,"1,3,4,5,9,10,11",82.0733
8,"1,3,5,6,8,10,11,12",82.345
6,"1,3,5,8,11,12",82.7976
5,"1,6,8,9,12",82.2997
7,"1,3,4,5,9,10,12",81.9828
4,"3,5,9,10",82.7524
6,"1,3,5,9,10,11",82.6166
8,"1,3,5,6,9,10,11,12",81.7112
5,"1,6,8,10,11",81.3038
4,"3,5,9,11",81.2585
7,"1,3,4,5,9,11,12",82.2544
6,"1,3,5,9,10,12",82.7524
5,"1,6,8,10,12",82.7524
4,"3,5,9,12",81.8923
8,"1,3,5,7,8,9,10,11",83.522
7,"1,3,4,5,10,11,12",82.1186
6,"1,3,5,9,11,12",81.8923
5,"1,6,8,11,12",82.7524
4,"3,5,10,11",80.2626
8,"1,3,5,7,8,9,10,12",82.9787
7,"1,3,4,6,7,8,9",81.8923
6,"1,3,5,10,11,12",82.0733
5,"1,6,9,10,11",81.7565
4,"3,5,10,12",81.9828
6,"1,3,6,7,8,9",81.847
8,"1,3,5,7,8,9,11,12",82.9335
7,"1,3,4,6,7,8,10",80.4436
4,"3,5,11,12",81.847
5,"1,6,9,10,12",82.2997
6,"1,3,6,7,8,10",80.4889
